symbol,time,open,close,high,low,volume
btcusd,1384387200000,399.89,413.53499,423.5,392.8,14424.4618612601
btcusd,1384473600000,415.16,412.0,439.94,388.011,17611.6002543102
btcusd,1384560000000,412.0,434.52,448.95,410.0,9971.61084252013
btcusd,1384646400000,434.53,492.0,499.99,434.53,9939.60554958022
btcusd,1384732800000,492.39,689.0,775.0,490.11,22783.1345659296
btcusd,1384819200000,690.0,537.0,909.0,360.0,36107.292589809
btcusd,1384905600000,535.01,599.12,630.0,450.01,27939.0919929797
btcusd,1384992000000,599.12,730.0,745.0,589.9,17157.1255340001
btcusd,1385078400000,727.0301,806.3,839.77,682.32,12996.9952893601
btcusd,1385164800000,815.0,847.666666,886.876543,775.0,9697.72957536012
btcusd,1385251200000,847.5,815.0,860.0,745.0,11931.4688187901
btcusd,1385337600000,814.16,818.98,844.579,768.0,9443.71409179005
btcusd,1385424000000,813.14,952.0,960.0,800.0,10075.5972455901
btcusd,1385510400000,955.01,963.0,969.99,894.0,13045.7822418601
btcusd,1385596800000,962.01,1016.1,1050.34,945.0,9436.59098362006
btcusd,1385683200000,1015.79,1132.0,1142.0,999.12,9112.60453110012
btcusd,1385769600000,1131.0,1119.52,1171.25,1090.0,4977.05940607003
btcusd,1385856000000,1119.8,955.0,1126.0,780.0,31224.8478054497
btcusd,1385942400000,950.2601,1037.07,1059.0,936.0,12076.8095723901
btcusd,1386028800000,1037.11,1055.0,1089.88,1000.0,5606.71756720002
btcusd,1386115200000,1055.0,1138.5,1175.0,1051.0,6797.52731543003
btcusd,1386201600000,1135.0,1023.87,1141.0,848.42,23511.6459976001
btcusd,1386288000000,1029.02,820.0,1032.04,790.0,28781.8713168093
btcusd,1386374400000,815.0,693.0,842.23,538.0,43628.1692512094
btcusd,1386460800000,692.99,784.9,790.39,650.0,13381.6509437201
btcusd,1386547200000,786.0,899.01,901.0,767.21,15615.2399101502
btcusd,1386633600000,899.94,983.0,992.0,895.0,11644.1100796201
btcusd,1386720000000,982.9697,879.3,990.0,804.26,15622.9339904401
btcusd,1386806400000,879.4,873.0,893.97,838.0,8407.60530174005
btcusd,1386892800000,872.97,885.02,923.71,850.02,9499.23705098
btcusd,1386979200000,885.1,850.78,888.8970413,840.0,4137.40713281999
btcusd,1387065600000,854.98,859.71,871.8845,805.0,11388.0131782503
btcusd,1387152000000,860.33,690.0,864.0,650.9088,28828.6722447098
btcusd,1387238400000,690.0,675.0,751.0,613.0,24688.82978813
btcusd,1387324800000,675.0,520.01,679.038754,381.51,80358.8141914289
btcusd,1387411200000,519.74,684.99,700.0,491.0,37418.6332647902
btcusd,1387497600000,685.0,609.01,721.0,570.0,26056.0509110787
btcusd,1387584000000,608.77,595.03,649.0,568.0,12661.2382726203
btcusd,1387670400000,595.06,614.999,674.39,574.0123,13689.7033129602
btcusd,1387756800000,612.66,654.76,669.0,608.01,8550.81498574018
btcusd,1387843200000,654.76,651.83,670.0,627.0,6806.64334295007
btcusd,1387929600000,653.57,679.5,681.0,635.0,3822.45516959999
btcusd,1388016000000,680.78,757.3889,764.0,677.0,18161.4852748501
btcusd,1388102400000,748.48,720.61,763.0,704.0123,11270.5220445601
btcusd,1388188800000,724.75,712.2,740.01,690.0,10090.2275591001
btcusd,1388275200000,715.01,728.3,732.0,700.0123,6131.65568200999
btcusd,1388361600000,726.82,736.5,740.62618,724.73,4234.64065429001
btcusd,1388448000000,735.5,729.99,740.0,710.02,8561.28944057009
btcusd,1388534400000,730.24,754.22,757.0,730.24,5883.99695487001
btcusd,1388620800000,751.88,784.34,800.0,742.52,9584.91453353008
btcusd,1388707200000,784.12,807.0,818.99,768.0,10253.8877436401
btcusd,1388793600000,808.5,829.0,830.4,791.04,10768.5978873301
btcusd,1388880000000,829.9,905.36,939.8,825.0,18946.6570916099
btcusd,1388966400000,905.0,919.24,995.0,875.181,21038.6254868698
btcusd,1389052800000,915.7,781.0,943.15,781.0,25356.8406498093
btcusd,1389139200000,785.01,824.89,849.0,765.0,20372.53172769
btcusd,1389225600000,824.89,826.2,846.35,779.99,15871.6025231103
btcusd,1389312000000,825.5,853.02,860.64,799.98,8011.79336830005
btcusd,1389398400000,850.0,896.59,915.0,848.0,10520.5960713802
btcusd,1389484800000,898.5,842.1,906.0,824.45143,10376.8434369101
btcusd,1389571200000,842.01,824.5,844.68,784.0,14308.7087051802
btcusd,1389657600000,823.17,816.0,836.99,802.3,4816.78362108003
btcusd,1389744000000,816.0,842.111,850.25,811.25,7238.15698086007
btcusd,1389830400000,842.101,812.48,847.68,812.48,3686.64958124
btcusd,1389916800000,812.48,800.0,820.22,765.03,11514.7178664003
btcusd,1390003200000,798.99,811.22,820.0,794.93,3987.64776987002
btcusd,1390089600000,811.2,841.11,842.0,794.41,6661.72551215013
btcusd,1390176000000,842.07,827.11,844.99,815.01,5520.23730462005
btcusd,1390262400000,826.02,824.34,834.17,813.6,2891.50023991
btcusd,1390348800000,824.89,818.0,826.5,803.1,2938.54753894001
btcusd,1390435200000,817.99,811.01,823.0,802.52,2838.97961165
btcusd,1390521600000,811.01,778.0,812.7689,767.23,11262.9423914602
btcusd,1390608000000,778.13,805.4,817.0,774.38,4713.79803381002
btcusd,1390694400000,806.81,815.0,836.7318,794.64,7513.57053368004
btcusd,1390780800000,815.0,750.0,824.9999,726.5,15629.6818693602
btcusd,1390867200000,748.123,784.0001,814.5,741.214,13647.5002643502
btcusd,1390953600000,785.0,791.56,805.0,781.4417,3865.88167876003
btcusd,1391040000000,792.69,801.5,812.65489,770.0,8205.38234448006
btcusd,1391126400000,799.5,803.5,809.6746,793.0,3912.0445727
btcusd,1391212800000,803.58,812.5211,829.0,801.0,4537.3743903
btcusd,1391299200000,815.52,814.222,827.2,811.0,3149.53715899001
btcusd,1391385600000,814.222,806.01,815.2,798.5,3446.69515272
btcusd,1391472000000,806.01,802.69,814.4,795.2,3363.63331922
btcusd,1391558400000,800.0,778.03,807.48,777.85,5215.28016818002
btcusd,1391644800000,782.0,763.11,829.0,678.03,21114.51912813
btcusd,1391731200000,763.99,702.0,764.0,620.0,42788.4246752395
btcusd,1391817600000,702.0,680.49,723.97,667.0,11122.2565993101
btcusd,1391904000000,680.49,689.0,728.89934978,666.53,12068.6993841901
btcusd,1391990400000,686.11000001,686.8313,703.0,200.0,41511.8031212395
btcusd,1392076800000,686.0,674.5,721.35,631.2,39535.0712279695
btcusd,1392163200000,674.5,652.05,684.9,642.0,12849.0181041001
btcusd,1392249600000,652.01,605.5,658.9899,603.43,17145.8786309402
btcusd,1392336000000,605.6,668.0,710.0,535.0,53681.7151358789
btcusd,1392422400000,668.51,651.92,670.99,633.3,10825.1136829301
btcusd,1392508800000,654.78,621.0,670.9999,585.0,16745.7315129901
btcusd,1392595200000,622.19,630.0,664.0,611.0,15689.9524364501
btcusd,1392681600000,630.0,627.95,651.3,611.304999,8466.24614979013
btcusd,1392768000000,627.95,621.75,636.85,617.89,4709.12040524005
btcusd,1392854400000,624.0,561.2,629.0,561.0,25273.8288719095
btcusd,1392940800000,561.4,580.0,588.48969696,530.0,28461.8455834397
btcusd,1393027200000,580.99,608.7,619.0,562.0,14729.9748581702
btcusd,1393113600000,610.26,607.15175,644.93,601.0,15800.3085712801
btcusd,1393200000000,606.1111,535.9999,614.89,531.1,34116.3600953796
btcusd,1393286400000,533.01,534.6,549.0,400.0,94547.0979939415
btcusd,1393372800000,534.69,584.0,609.0,526.7501,37713.7310051495
btcusd,1393459200000,586.49,583.89,601.2,568.75,12035.7957288197
btcusd,1393545600000,582.01,554.25,591.18,545.0,15293.3423837901
btcusd,1393632000000,552.26,568.75,577.25,540.2044,8617.72163751008
btcusd,1393718400000,566.5,565.37191,572.24,555.161,3126.21859684001
btcusd,1393804800000,566.0,680.98,719.25,563.0,50919.5416932901
btcusd,1393891200000,680.98,672.0,703.85,658.5,25025.6081617195
btcusd,1393977600000,672.59999999,669.61,678.9999,651.21,8381.3180000601
btcusd,1394064000000,669.61,668.0,676.43,648.7,7057.99015509007
btcusd,1394150400000,667.0,631.01,669.0,616.23,17234.6962823099
btcusd,1394236800000,632.99999999,616.8001,639.999,600.6,10971.4374053301
btcusd,1394323200000,616.9,638.5,654.999,610.25,8290.10866807006
btcusd,1394409600000,638.52,626.9801,648.3,606.0,11575.1156731601
btcusd,1394496000000,626.9801,634.01,641.9999,615.31,3634.08082000001
btcusd,1394582400000,634.01,636.2296,654.0,631.0,7287.42468826008
btcusd,1394668800000,636.10235,644.18,648.0,634.5001,3312.96067553003
btcusd,1394755200000,643.1,627.98,645.0,623.5,5526.43539530001
btcusd,1394841600000,628.89,635.45,639.8899,626.3,1735.62936143
btcusd,1394928000000,635.45,633.0,638.0,628.5801,1902.57118506
btcusd,1395014400000,632.0,623.8,632.5,619.2,3761.84368801999
btcusd,1395100800000,623.8,615.5999,623.8,600.0,7736.26828485001
btcusd,1395187200000,615.5999,609.0,622.2,605.9841,3436.66790192999
btcusd,1395273600000,608.9841,586.5551,609.0,584.0,8100.06063610005
btcusd,1395360000000,588.8294,570.9999,605.96,555.5,19202.2845534098
btcusd,1395446400000,570.9798,563.0,574.24,550.09,6731.31574218003
btcusd,1395532800000,563.0,558.0,571.0,555.0,4833.22337384004
btcusd,1395619200000,557.8884,585.6587,590.0,550.5,9275.28768732024
btcusd,1395705600000,584.9899,583.9899,586.0,568.55,4902.03403056013
btcusd,1395792000000,583.89,576.6,593.25,566.51,7649.23071354016
btcusd,1395878400000,577.9999,474.0,579.4799,465.0,41023.5516603098
btcusd,1395964800000,475.0,502.25,533.36,470.0,35985.2142117994
btcusd,1396051200000,502.4996,492.4398,507.99,485.45,4635.16685558006
btcusd,1396137600000,490.01,460.9999,491.9999,436.2,26151.1301347196
btcusd,1396224000000,460.6,456.9899,488.0,436.1,22069.33696584
btcusd,1396310400000,456.3,479.9181,513.9,453.4,19999.3085121601
btcusd,1396396800000,477.53,437.2203,496.2,431.2,29119.1046175998
btcusd,1396483200000,436.5301,447.9999,463.0,415.46,24590.4064977798
btcusd,1396569600000,447.1161,447.0211,458.5899,430.2,10562.8572687501
btcusd,1396656000000,448.001,463.99,464.5,444.395,4573.75741605006
btcusd,1396742400000,463.5,458.78,465.9998,450.0,2952.40660615005
btcusd,1396828800000,458.6,446.58,461.0,445.05,6147.47600223009
btcusd,1396915200000,445.222,452.3849,458.8,445.01,4860.84550476002
btcusd,1397001600000,452.3849,442.45,455.13590891,440.0536,4167.09060672002
btcusd,1397088000000,442.4499,364.2,442.8689,357.0,45002.9695495494
btcusd,1397174400000,364.04989,421.0,433.6,340.0,38705.5569185101
btcusd,1397260800000,421.999,423.3,441.0,413.0741,10732.2408288301
btcusd,1397347200000,422.2001,418.0,428.2,400.0,10265.6836892001
btcusd,1397433600000,417.6,460.0,478.0,406.4,29763.3975050402
btcusd,1397520000000,460.0,519.0,526.995,452.0,24214.5733178003
btcusd,1397606400000,519.11,531.25,547.0,495.0,29218.8507665894
btcusd,1397692800000,531.25,498.10000001,535.7499,486.1,18285.63177066
btcusd,1397779200000,499.0,480.044,503.9999,474.25,9730.4747878101
btcusd,1397865600000,480.044,504.999999,513.9899,473.83,9063.48907105015
btcusd,1397952000000,504.99999,500.9501,517.995,492.2,4760.82881705001
btcusd,1398038400000,501.3551,495.39,515.646,485.0,8179.33326468007
btcusd,1398124800000,499.25,489.2503,506.0,488.0,3570.34633424999
btcusd,1398211200000,491.69999999,491.78,496.0,482.88,4187.17351874003
btcusd,1398297600000,492.08,503.7,504.96,480.16,5017.14446629004
btcusd,1398384000000,503.7,464.33566,504.96,441.3,30667.9213255396
btcusd,1398470400000,464.33566,460.0,469.19,449.8001,7835.67783029011
btcusd,1398556800000,459.01,429.99,465.6,427.55,7849.47942997005
btcusd,1398643200000,429.99,441.38999999,450.0,423.11,15283.0344658301
btcusd,1398729600000,441.39,446.53,454.0,434.0,7573.20092376011
btcusd,1398816000000,446.53,449.0201,453.9899,432.0,7046.94954762021
btcusd,1398902400000,449.0201,459.4102,463.53,448.82,5144.92316754004
btcusd,1398988800000,461.11992999,452.0,461.11992999,443.0,3751.58832350003
